use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text,damerau_levenshtein_sim,jaro_winkler_sim
True,1,True,01JF74KF75EWSBSY5SMQ7KRN3K,Where can I find practice questions on angles in circles?,"In the diagram, points \( X, Y, P, \) and \( Q \) lie on a circle with center \( O \). Line \( XY \) is a tangent to the circle at \( X \), and \( YQ \) is a tangent to the circle at \( Q \). If angle \( \angle YXO = 54^\circ \) and angle \( \angle POQ = 126^\circ \), find:\n\n(a) The value of angle \( \angle XPQ \).\n\n(b) Determine if line \( OX \) is perpendicular to \( XY \) and explain your reasoning.",AngleXPQ=18^\circ.LineOXisperpendiculartoXYbecausethetangenttoacircleisperpendiculartotheradiusatthepointoftangency.,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,,0.530562347188264,0.3283192473018901
True,1,True,01JF74KB3F745HB1105H4FGQZ5,Can you provide practice problems on applying angle properties of circles?,"In the diagram, points \( E, F, G, \) and \( H \) lie on a circle with center \( O \). The line \( EG \) is a tangent to the circle at \( E \) and \( FH \) is a tangent to the circle at \( F \). Given that \( \angle EOF = 110^\circ \) and \( \angle FHE = 45^\circ \), find \( \angle EGF \).",55^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,,0.7044673539518901,0.3014184427177673
True,1,True,01JF74KD652AF7FKFMXTM63QJN,I need exercises involving angle properties in circle geometry; can you help?,"In the diagram, \( A, C, D, \) and \( E \) are points on a circle with center \( O \). If \( AE \) is a tangent to the circle at \( A \), and \( \, \angle AOE = 136^\circ \) and \( \, \angle DAE = 48^\circ \), find the value of angle \( \angle CDE \).",68^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,,0.6323024054982818,0.2916783109955795
True,1,True,01JF74KS7KT6X8J84X94YVRAMW,Do you have any sample questions on angle properties of circles?,"In the diagram, points \( X, Y, Z, \) and \( W \) lie on a circle with center \( O \). The line \( XY \) is a tangent to the circle at \( X \), and \( YZ \) is a tangent to the circle at \( Z \). The angle \( \angle XOY = 150^\circ \) and \( \angle WXY = 50^\circ \). \( W, Y, \) and \( O \) lie on a straight line. 

(a) Find the value of

(i) angle \( ZWX \),

(ii) angle \( ZWY \).

(b) Prove that segments \( OZ \) and \( XY \) are not parallel.",(i)\(ZWX=75^\circ\);(ii)\(ZWY=50^\circ\),674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,,0.5523385300668151,0.3526581667901495
True,1,True,01JF74MAVWV55C5C8BTAC7X2QJ,Can you provide practice problems on applying rates in real-world contexts?,"A car starts from rest and accelerates uniformly to a speed of \( 50 \, \text{m/s} \) in \( 10 \, \text{seconds} \). It then maintains this speed for \( 5 \, \text{seconds} \) before decelerating uniformly to rest in another \( 8 \, \text{seconds} \). Find the total distance traveled by the car during this time.",700\text{meters},674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,,0.7539936102236422,0.3883976242498073
True,1,True,01JF74MAVSN722Y6EQ1Y0F21WZ,Could you give me some problems to practice applying angle properties in circles?,"In the diagram, a circle with center \( O \) contains points \( E, F, \) and \( G \). Line segment \( EF \) is a diameter of the circle, and \( GH \) is a tangent to the circle at point \( G \). Given that \( \angle EGF = 85^\circ \), find \( \angle FGH \).",5^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,,0.7147766323024055,0.298131563390161
True,1,True,01JF74MPCK8MJ9K358ATBV9CG9,Where can I find practice questions on rates in practical situations?,"A speedboat accelerating from rest covers a distance according to its speed-time graph below. From 0 to 10 seconds, it accelerates uniformly to a speed of 20 m/s. It maintains this speed for the next 15 seconds. Then it decelerates uniformly to a stop over the next 5 seconds. Calculate the total distance covered by the speedboat during this journey.",450meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,,0.7578347578347578,0.40014081903394894
True,1,True,01JF74MCW4DDP22TK9JPZFKV4N,I need exercises involving real-world rate applications; can you help?,A car travels at a constant speed of 50 km/h for the first 3 hours. It then accelerates uniformly to 80 km/h over the next hour. Draw the speed-time graph for this journey and calculate the total distance traveled by the car after 4 hours.,215km,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,,0.694560669456067,0.36148137244418777
True,1,True,01JF74N2980Q1CPADZA35VTENA,Can you provide practice problems on finding the probability of single events?,(c) Sarah picks a card at random from a standard deck of 52 playing cards. Find the probability that the card is either a face card or a heart.,\(\frac{11}{26}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,,0.5944055944055944,0.17100703077300738
True,1,True,01JF74MTJR3D8MD2SFKE450S9Y,Could you give me some problems to practice rates in real-world contexts?,"The graph below shows the speed-time relationship of a car for the first \( t \) seconds of its journey.

The car starts from rest and accelerates uniformly to a speed of \( 60 \text{ m/s} \) in \( 10 \text{ seconds} \). It then maintains this speed for another \( 20 \text{ seconds} \) before decelerating uniformly to rest in the next \( 5 \) seconds.

Calculate the total distance covered by the car during this \( 35 \text{ seconds} \).",1650meters,674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,,0.759090909090909,0.3916562845501357
True,1,True,01JF74MS4YPRXGTMKPCY1JDF6V,Do you have any sample questions on applying rates to real-life problems?,"A bus travels in a route which is characterized by the following speed pattern: 

- It accelerates uniformly from rest to a speed of \( 40 \, \text{m/s} \) in 20 seconds. 
- It then maintains a constant speed of \( 40 \, \text{m/s} \) for the next 15 seconds. 
- Finally, it decelerates uniformly to stop in the next 10 seconds. 

Find the total distance covered by the bus in this duration.","900\,\text{meters}",674dcde3b00b977d048c9356,The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,,,,0.7774936061381074,0.3894327506420202
True,1,True,01JF74NDRK7YCJ6FM0TVR89KB3,Where can I find practice questions on basic probability?,"A jar contains jellybeans of different colours: 8 are red, 10 are green, and 12 are blue. If a jellybean is picked at random, what is the probability that it is red?",\frac{4}{15},674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,,0.7515151515151515,0.3362045295438635
True,1,True,01JF74N832XJ1KDPBXNEYR3MQ4,I need exercises involving probability of single events; can you help?,"A box contains 20 marbles, of which 5 are red, 7 are blue, and the rest are green. If a marble is chosen at random, find the probability that the marble is either blue or green.",\(\frac{3}{4}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,,0.7005649717514124,0.3169907429024018
True,1,True,01JF74NJRN1WCPB4AZYMB5V7G8,Could you give me some problems to practice finding probability of single events?,"In a jar, there are three types of marbles: 5 are red, 7 are blue, and 8 are green. A marble is picked at random from the jar. What is the probability that the marble is not blue?",\(\frac{13}{20}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,,0.6983240223463687,0.3221784156838243
True,1,True,01JF74NJBGSXBC1W8R2GC93N3G,Do you have any sample questions on calculating probabilities of single events?,A fair six-sided die has numbers 1 through 6. What is the probability of rolling a number 4 or higher?,\(\frac{1}{2}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,,0.7107438016528925,0.35367110451546135
True,1,True,01JF74NT9DRETF26KEEE98KHTN,I need exercises involving elimination method for simultaneous equations; can you help?,Solve the simultaneous equations.\[ 5x + 3y = 11 \] \[ 3x - 4y = 7 \],"x=2,y=1",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,,0.2328767123287671,0.09503672821123677
True,1,True,01JF74NY6P3HKJQFR4A1EXFDV1,Where can I find practice questions on solving equations by elimination?,Solve the simultaneous equations.\ \ 5x + 4y = 12\\ 3x + 6y = 18,"x=0,y=3",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,,0.2876712328767123,0.09378079187695265
True,1,True,01JF74NYTBF98442E1Q4X6WZE2,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations. \[ 5x + 3y = 12 \] \[ 3x - 4y = 7 \],"x=2.38,y=0.033",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,,0.2191780821917808,0.08847800012625462
True,1,True,01JF74NQ8TJQ84Q8YVXM5ZP5ZB,Can you provide practice problems on solving simultaneous equations using elimination?,"Solve the following simultaneous equations using the method of elimination:
\[ 4x + 5y = 9 \]
\[ 3x - 2y = 8 \]","x=2.5,y=-0.2",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,,0.5225225225225225,0.30202869821876677
True,1,True,01JF74PE57DPW820Y94NSSEQGY,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations:
\[ 3x + 4y = 10 \]
\[ 5x - 6y = -4 \]","x=\frac{76}{57},y=\frac{31}{19}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,,0.2602739726027397,0.0984052638932319
True,1,True,01JF74PGRS8EZTSW5T1GH95YFC,Can you provide practice problems on evaluating algebraic formulas?,"Rearrange this equation to make \( x \) the subject:

\[ \frac{c}{3x+4} = \frac{d}{7x} \]",\(x=\frac{4d}{7c-3d}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.7752808988764045,0.4105024968789014
True,1,True,01JF74Q10RJ425PQAZG2NJKQPX,I need exercises involving evaluating algebraic expressions; can you help?,"Rearrange this equation to make \( x \) the subject:

\[ \frac{c}{x+1} = \frac{d}{4x} \]",\(x=\frac{d}{4c-d}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.7727272727272727,0.39026317597746163
True,1,True,01JF74Q7RQAHATJ47DXZFDDJ0J,Where can I find practice questions on evaluating formulas?,"Given the equation \( \frac{c}{3x+4} = \frac{d}{7x} \), rearrange the equation to make \( x \) the subject.",\(x=\frac{4d}{7c-3d}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.719626168224299,0.3453111158045421
True,1,True,01JF74Q8YQ8RWJAK178JAQGK2H,Do you have any sample questions on evaluating algebraic equations?,"Rearrange this equation to make \( y \) the subject.

\[ \frac{c}{3y + 2} = \frac{d}{4y} \]",\(y=\frac{2d}{4c-3d}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.7692307692307693,0.4005647130647131
True,1,True,01JF74QFHZMTTS31NVVRWVNGNP,Could you give me some problems to practice evaluating algebraic formulas?,"Given that \( \frac{c}{4x-5} = \frac{d}{6x} \), rearrange this equation to make \( x \) the subject.",\(x=\frac{-5d}{6c-4d}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.71,0.3111111111111112
True,1,True,01JF74RAC10KMYBH3JW7PZWY6B,What is the Fibonacci sequence used for in real life?,"Sarah has 180 bananas, 216 grapes, and 252 strawberries. She wants to create identical fruit baskets using all the fruits.\n\n(i) What is the largest possible number of fruit baskets that can be made?\n\n(ii) How many of each fruit will be in a basket?","36fruitbaskets,with5bananas,6grapes,and7strawberriesineachbasket.","674dcda1b00b977d048c9309,674dcda0b00b977d048c9308",(ii) State the number of each fruit in a fruit basket.,"Mary needs to pack 210 oranges, 252 apples and 294 pears into identical fruit baskets. (i) What is the largest possible number of fruit baskets that can be packed?",,,0.6686507936507936,0.3714832339757953
