use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text,damerau_levenshtein_sim,jaro_winkler_sim
True,2,False,01JF756GAH4N67VWE5Q8HNAS7V,I need exercises involving angle properties in circle geometry; can you help?,"Given a circle with center $O$ and points $E$, $F$, $G$, and $H$ lying on the circle such that $OE = OF = OG = OH$. $EF$ and $GH$ are tangents to the circle at points $E$ and $H$ respectively. The angle $EOF = 136^\circ$ and the angle $FHG = 47^\circ$.\newline (a) Calculate the size of \ angle $EGF$.\newline (b) Determine if $OF$ is parallel to $GH$. Justify your answer.","(a)112^\circ,(b)No,$OF$isnotparallelto$GH$.","674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,,0.7252010723860589,0.39367110731806065
True,2,False,01JF756PCVAFM0FCPG3NPENBFH,Where can I find practice questions on angles in circles?,"In a circle with center \( O \), points \( A, B, C, \) and \( D \) are located on the circle. The line segments \( AD \) and \( BC \) intersect at \( E \). The line \( AE \) is tangent to the circle at \( A \). Given that the angle \( AOB = 136^\circ \) and the angle \( ADE = 38^\circ \), find the value of angle \( ACB \).

(b) Prove whether line \( AD \) is parallel to \( BC \).

(c) Write down an expression, in terms of \( \pi \), for the reflex angle \( AOB \).","68^\circ,AD\text{isnotparallelto}BC,\frac{56}{45}\pi\text{rad}","674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,,0.7414529914529915,0.3790393030033925
True,2,False,01JF7577K9CE4QED6SZ4KPHFGE,Could you give me some problems to practice applying angle properties in circles?,"In a circle centered at \( O \), points \( E, F, G, \) and \( H \) lie on the circumference. \( EH \) is a tangent to the circle at \( E \) and \( FG \) is a tangent at \( F \). The angle \( EOF = 130^\circ \) and angle \( HEF = 38^\circ \).

(a) Find the value of 

(i) angle \( EGH, \)

(ii) angle \( EHF. \)

(b) Is line \( OF \) parallel to \( EH \)? Justify your answer with reasons.",(i)65°;(ii)142°.Line\(OF\)isnotparallelto\(EH\).,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,,0.6829896907216495,0.3888335231663785
True,2,False,01JF757DK1T3S42S94G49A80G9,Can you provide practice problems on applying rates in real-world contexts?,"Consider a speed-time graph representing the motion of a car. The car accelerates uniformly from rest and reaches a speed of \( 60 \text{ m/s} \) in \( 8 \text{ seconds} \), maintaining this speed for the next \( 4 \text{ seconds} \). \( (a) \) Find the car's acceleration during the first \( 8 \text{ seconds} \). \( (b) \) Calculate the total distance traveled in the first \( 12 \text{ seconds} \).","a=7.5\text{m/s}^2,\text{totaldistance}=480\text{m}","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,,0.8179551122194513,0.4348953418260685
True,2,False,01JF7573565S4Q6TVSYZKNRNV6,Do you have any sample questions on angle properties of circles?,"In a circle with center \( O \), points \( E, F, G, \) and \( H \) lie on the circumference. \( EG \) is a diameter of the circle. If \( EF \) is a tangent to the circle at \( E \) and \( \angle EGH = 68^\circ \), find \( \angle EHF \).",22^\circ,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,,0.7221955268215972,0.35355841601820137
True,2,False,01JF757FNYSKPMV8SPS7Y6ZX6P,I need exercises involving real-world rate applications; can you help?,"A car starts from rest and accelerates uniformly along a straight road. The speed-time graph forms a linear incline for the first 10 seconds, after which it maintains a constant speed. The speed reaches 30 m/s by the end of the 10th second. 

(a) Calculate the car's acceleration during the first 10 seconds.

(b) Find the total distance travelled by the car in the first 30 seconds, assuming it maintains the maximum speed after 10 seconds.","3m/s²,750m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,,0.81859410430839,0.4371321746528416
True,2,False,01JF7580B2XFQN51RNENEQHM1S,Where can I find practice questions on rates in practical situations?,"A car accelerates uniformly from rest and reaches a speed of \( 30 \, \text{m/s} \) in \( 6 \) seconds. It then travels at this constant speed for the next \( 10 \) seconds before decelerating uniformly to stop in \( 4 \) seconds.\
\(a)\) Calculate the acceleration during the first \( 6 \) seconds.\
\(b)\) Determine the total distance traveled by the car.",480m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,,0.8095238095238095,0.42141142485215227
True,2,False,01JF758FQRV2GSRP4D8RS7Q674,Can you provide practice problems on finding the probability of single events?,"A box contains 30 chips: 10 are red, 8 are green, and the rest are blue. Anna randomly picks one chip from the box. What is the probability that the chip is either red or blue?",\(\frac{11}{15}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,,0.6363636363636364,0.2701235231797707
True,2,False,01JF7582VWPF79QTGJ9B6EYRRK,Do you have any sample questions on applying rates to real-life problems?,"An object moves on a straight path, and the speed-time graph represents its motion for the first \( k \) seconds. Initially, the object is at rest and accelerates uniformly to a speed of 50 m/s over 8 seconds. It then maintains this speed for 5 seconds before decelerating uniformly to rest over the next 7 seconds. \( \newline \) (a) Calculate the acceleration during the first 8 seconds. \( \newline \) (b) Determine the total distance traveled in the first 20 seconds.","6.25m/s²,625m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,,0.8290870488322718,0.43837452349299044
True,2,False,01JF758C7B4TZEKQ0K98ZGMBTT,Could you give me some problems to practice rates in real-world contexts?,"The graph below shows the speed-time relationship for a car on a test track during the first \( k \) seconds. The car starts from rest. 

(a) Calculate the acceleration when \( t = 3 \) seconds.

(b) Determine the total distance covered by the car in the first 8 seconds.","Forpart(a),calculatethegraph-specificacceleration,andforpart(b),calculatetotaldistanceusinggraph-specificdata.","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,,,0.7416974169741697,0.3825075688613709
True,2,False,01JF758WKTG8T8Z7CGVKHTJVK6,I need exercises involving probability of single events; can you help?,"A jar contains 50 candies, of which 10 are red, 15 are blue, and 25 are green. Maria picks one candy from the jar at random. What is the probability that the candy is either blue or green?",\(\frac{4}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,,0.6037788120567376,0.2709500015351079
True,2,False,01JF7590EH9TC7QS9WGX117TVW,Where can I find practice questions on basic probability?,"A box contains 25 marbles. 10 marbles are red, 8 are blue, and the rest are green. Jennifer selects a marble at random from the box. 

What is the probability that the marble is not blue?",\(\frac{17}{25}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,,0.6292613636363636,0.2741017803302995
True,2,False,01JF759812T66GZEE47DYTKK6C,Do you have any sample questions on calculating probabilities of single events?,"A pack contains 60 colored pencils. There are 22 blue pencils, 18 red pencils, and 20 green pencils. Emma picks one pencil at random. What is the probability that the pencil is not blue?",\(\frac{19}{30}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,,0.6469254032258065,0.32955435493274654
True,2,False,01JF759AXDN4B0NTD1BN04SZ87,Could you give me some problems to practice finding probability of single events?,"A spinner is divided into 20 equal sections, each numbered from 1 to 20. If Ashley spins the spinner, what is the probability that the result is a number greater than 15?",\(\frac{1}{4}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",,,0.7296262254901962,0.32381870399786594
True,2,False,01JF759EE1H5Y2D9S4WRKG7QS4,I need exercises involving elimination method for simultaneous equations; can you help?,"Solve the following simultaneous equations using the elimination method:
\[ \begin{align*} \text{Equation 1: } & 5x + 4y = 20 \\ \text{Equation 2: } & 3x - 2y = 4 \end{align*} \]","x=\frac{28}{11},y=\frac{20}{11}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,,0.7360368713864951,0.3695860560665654
True,2,False,01JF759AXCYTGYZQ6P3NW6HN1B,Can you provide practice problems on solving simultaneous equations using elimination?,"Solve the following simultaneous equations using the method of elimination: 
\[ 3x + 4y = 10 \] 
\[ 5x - 2y = 8 \]","x=2,y=1","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,,0.6665389201158236,0.3491695599218821
True,2,False,01JF759M6RW6J6ZP9B9NRAFAWG,Where can I find practice questions on solving equations by elimination?,"Solve the following system of simultaneous equations using the method of elimination:
\[ 3x + 4y = 18 \]
\[ 5x - 2y = 2 \]","x=\frac{22}{13},y=\frac{42}{13}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,,0.6784179532070667,0.34337023643053
True,2,False,01JF759XWARY41BZDAXQZCK0NG,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations representing the dimensions of a rectangular garden. The length of the garden is described as \(7x - 3y\) meters, and the width is \(2x + 5y\) meters. If the perimeter of this garden is 76 meters, form and solve the equations to find the values of \(x\) and \(y\).","x=4,y=5","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,,0.7744107744107744,0.3398698725744961
True,2,False,01JF75AEZVTZ7G4320BFS33WP0,I need exercises involving evaluating algebraic expressions; can you help?,"Rearrange the following equation to make \( x \) the subject:

\[ \frac{p}{3x+4} = \frac{q}{7x} \]",x=\frac{4q}{7p-3q},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,,0.7857142857142857,0.4200680272108843
